Genot,Temp,Frequency,meangr
XD3,25-35,480,3.25199887387387
XD3,30,0,3.57261261261261
XD3,32,0,3.73796234431888
XD3,32-42,120,2.42429436864006
XD3,32-42,480,2.81872377591573
XD3,35,0,3.72851816829923
XD3,37,0,2.53409294685575
XD3,42,0,0.349639103796858
XD30,25,0,3.13422117769944
XD30,25-35,120,3.51983069148015
XD30,25-35,480,3.71649520124426
XD30,30,0,3.77055555555556
XD30,32,0,3.79179630894124
XD30,32-42,120,2.90779581943833
XD30,32-42,480,3.21004236143168
XD30,35,0,3.91972222222222
XD30,37,0,3.26129178091135
XD30,42,0,0.511386117084473
XD31,25,0,3.23136995691344
XD31,25-35,120,3.60899282262802
XD31,25-35,480,3.58358607412465
XD31,30,0,4.05861111111111
XD31,32,0,3.87862713857592
XD31,32-42,120,2.78907816272548
XD31,32-42,480,3.17475173848282
XD31,35,0,4.38525584795322
XD31,37,0,3.36646021021021
XD31,42,0,0.560466599027381
XD32,25,0,0.121970720720721
XD32,25-35,120,0.67124507053404
XD32,25-35,480,0.132852151559447
XD32,30,0,0.149270874135005
XD32,32,0,0.179712898232786
XD32,32-42,120,1.23193830401348
XD32,32-42,480,0.0762483393334262
XD32,35,0,0.185009057971014
XD32,37,0,0.0686141304347826
XD32,42,0,0.0883242198439811
XD33,25,0,3.36987237237237
XD33,25-35,120,3.46704204204204
XD33,25-35,480,3.62058448086188
XD33,30,0,4.22294590643275
XD33,32,0,3.92984805062989
XD33,32-42,120,2.78233050637042
XD33,32-42,480,3.03418308262881
XD33,35,0,4.58717105263158
XD33,37,0,3.60277777777778
XD33,42,0,1.10622643555
XD34,25,0,2.96399456521739
XD34,25-35,120,3.05220316227209
XD34,25-35,480,3.29595019439036
XD34,30,0,3.75444444444445
XD34,32,0,3.597996472061
XD34,32-42,120,2.05188769287996
XD34,32-42,480,2.27295837978056
XD34,35,0,3.47154842342342
XD34,37,0,2.47622282608696
XD34,42,0,0.657779935025039
XD35,25,0,3.15211679070375
XD35,25-35,120,3.75368878267137
XD35,25-35,480,3.8141441902811
XD35,30,0,3.89138888888889
XD35,32,0,4.18289913223413
XD35,32-42,120,2.61860343158845
XD35,32-42,480,2.80725591352005
XD35,35,0,3.96274122807018
XD35,37,0,3.32274211711712
XD35,42,0,0.162887668637229
XD36,25,0,3.06114130434783
XD36,25-35,120,3.45042280118192
XD36,25-35,480,3.68573773756686
XD36,30,0,3.90861111111111
XD36,32,0,4.03046166935339
XD36,32-42,120,2.8050321088764
XD36,32-42,480,3.59267696469088
XD36,35,0,4.39802631578947
XD36,37,0,4.31985380116959
XD36,42,0,0.773667197483663
XD37,25,0,3.09805253623188
XD37,25-35,120,3.35883570131244
XD37,25-35,480,3.58036562509932
XD37,30,0,3.9275
XD37,32,0,3.90126066917037
XD37,32-42,120,2.29113193639943
XD37,32-42,480,2.62803123346197
XD37,35,0,3.9191081871345
XD37,37,0,2.83057367149759
XD37,42,0,0.152209962971603
XD38,25,0,3.18196321321321
XD38,25-35,120,3.26713247749063
XD38,25-35,480,3.50571322218429
XD38,30,0,3.7675
XD38,32,0,3.57039452221084
XD38,32-42,120,2.2777309084774
XD38,32-42,480,2.61104066202179
XD38,35,0,3.56810376165639
XD38,37,0,3.09467211776994
XD38,42,0,0.985971248595079
XD39,25,0,3.18374624624625
XD39,25-35,120,3.23562299900328
XD39,25-35,480,3.59924938189299
XD39,30,0,3.73194444444445
XD39,32,0,3.82051638784568
XD39,32-42,120,2.29424828864724
XD39,32-42,480,2.58756081125701
XD39,35,0,3.75666666666667
XD39,37,0,2.86899195391043
XD39,42,0,0.222318498987716
XD4,25,0,3.02336291575162
XD4,25-35,120,3.53147649284084
XD4,25-35,480,3.3985716966967
XD4,30,0,3.76944444444445
XD4,32,0,3.93594349008375
XD4,32-42,120,2.98008662288135
XD4,32-42,480,3.23941899154467
XD4,35,0,3.93313139188139
XD4,37,0,3.50666666666667
XD4,42,0,0.422739806645844
XD40,25,0,3.01154891304348
XD40,25-35,120,3.33612410378969
XD40,25-35,480,3.48083589393422
XD40,30,0,3.81472222222222
XD40,32,0,3.92782662386021
XD40,32-42,120,2.1028538507519
XD40,32-42,480,2.64497431019066
XD40,35,0,4.16652777777778
XD40,37,0,2.75
XD40,42,0,0.211881012944409
XD41,25,0,3.23198198198198
XD41,25-35,120,3.49706648950077
XD41,25-35,480,3.61945260043246
XD41,30,0,3.93666666666667
XD41,32,0,3.90852669364032
XD41,32-42,120,2.26237817965857
XD41,32-42,480,2.51666798000874
XD41,35,0,3.67150584795322
XD41,37,0,2.72305253623189
XD41,42,0,0.699850150608912
XD42,25,0,3.2044714551508
XD42,25-35,120,3.48187625659118
XD42,25-35,480,3.47157212756457
XD42,30,0,3.74277777777778
XD42,32,0,3.84059467335118
XD42,32-42,120,2.43710672965231
XD42,32-42,480,2.95209188417204
XD42,35,0,3.68111111111111
XD42,37,0,3.10064548243896
XD42,42,0,0.158572756260143
XD43,25,0,3.06071900705053
XD43,25-35,120,3.71727675353742
XD43,25-35,480,3.48113425135617
XD43,30,0,3.84888888888889
XD43,32,0,3.89140350877193
XD43,32-42,120,3.07611833693261
XD43,32-42,480,3.28916798158874
XD43,35,0,3.83440058479532
XD43,37,0,3.64479354354354
XD43,42,0,0.255717415155629
XD44,25,0,1.23298054919908
XD44,25-35,120,1.89930306708456
XD44,25-35,480,1.93981284675654
XD44,30,0,1.52558876811594
XD44,32,0,2.22768382167215
XD44,32-42,120,1.36292795646331
XD44,32-42,480,1.48275109198545
XD44,35,0,1.44913647342995
XD44,37,0,1.93183876811594
XD44,42,0,0.604102678091849
XD45,25,0,2.83542270531401
XD45,25-35,120,2.77025181332504
XD45,25-35,480,2.92065507630215
XD45,30,0,3.22408408408408
XD45,32,0,2.66888545820411
XD45,32-42,120,1.84025523096257
XD45,32-42,480,2.39697662329081
XD45,35,0,3.09244557057057
XD45,37,0,2.56091485507246
XD45,42,0,1.19671488971579
XD46,25,0,3.01064311594203
XD46,25-35,120,3.58820397556997
XD46,25-35,480,3.77171588710595
XD46,30,0,3.79555555555556
XD46,32,0,4.14069444444444
XD46,32-42,120,3.30923344742645
XD46,32-42,480,3.73580924471758
XD46,35,0,4.39353070175439
XD46,37,0,4.31583333333334
XD46,42,0,0.962685573999532
XD47,25,0,2.99941857618488
XD47,25-35,120,3.09886512837082
XD47,25-35,480,3.32384445131372
XD47,30,0,3.42906906906907
XD47,32,0,3.43734609609609
XD47,32-42,120,2.17308923277846
XD47,32-42,480,2.33618419385865
XD47,35,0,3.57888888888889
XD47,37,0,2.75317028985507
XD47,42,0,1.08622251318811
XD48,25,0,2.76333449618096
XD48,25-35,120,2.9209208549731
XD48,25-35,480,2.84740887803437
XD48,30,0,3.08939311594203
XD48,32,0,2.94069115221779
XD48,32-42,120,2.13210271278462
XD48,32-42,480,2.19285966248497
XD48,35,0,2.84730945619533
XD48,37,0,2.32359601449275
XD48,42,0,0.686150880998618
XD49,25,0,3.05502717391304
XD49,25-35,120,3.64403256704981
XD49,25-35,480,3.5774309586131
XD49,30,0,3.9175
XD49,32,0,3.92541666666667
XD49,32-42,120,2.67241414546832
XD49,32-42,480,3.01932252525265
XD49,35,0,4.15446637426901
XD49,37,0,3.61022334834835
XD49,42,0,1.04769106473945
XD5,25,0,3.28112349522011
XD5,25-35,120,3.32801426426427
XD5,25-35,480,3.6808592768972
XD5,30,0,4.05083333333334
XD5,32,0,4.2684495649886
XD5,32-42,120,2.71146285637388
XD5,32-42,480,2.86772358166181
XD5,35,0,4.1941131456263
XD5,37,0,3.24108108108108
XD5,42,0,1.02701578881478
XD50,25,0,3.17640602559081
XD50,25-35,120,3.49971150563332
XD50,25-35,480,3.49372472592087
XD50,30,0,3.94722222222222
XD50,32,0,3.77152777777778
XD50,32-42,120,2.54012676594582
XD50,32-42,480,2.74350322673218
XD50,35,0,3.7875
XD50,37,0,3.11947137354746
XD50,42,0,0.136525066517305
XD51,25,0,2.99433876811594
XD51,25-35,120,3.28497653710274
XD51,25-35,480,3.48828885474754
XD51,30,0,3.80361111111111
XD51,32,0,3.68024667121885
XD51,32-42,120,2.47072872435284
XD51,32-42,480,2.60908731531804
XD51,35,0,3.76694444444445
XD51,37,0,2.87477355072464
XD51,42,0,1.31571724112116
XD52,25,0,3.11458937198068
XD52,25-35,120,3.65876218656349
XD52,25-35,480,3.59750037934828
XD52,30,0,3.83972222222222
XD52,32,0,3.99176786673831
XD52,32-42,120,2.92489020977461
XD52,32-42,480,3.0371630567094
XD52,35,0,4.22191520467836
XD52,37,0,3.56100225225225
XD52,42,0,1.26867042725671
XD6,25,0,3.12247307219973
XD6,25-35,120,3.30015390390391
XD6,25-35,480,3.50805555555556
XD6,30,0,3.97361111111111
XD6,32,0,4.22395188511177
XD6,32-42,120,2.83593364795997
XD6,32-42,480,2.97006789472724
XD6,35,0,4.08339813595428
XD6,37,0,3.59388888888889
XD6,42,0,0.401424221563554
XD7,25,0,2.73978161226353
XD7,25-35,120,3.0606884057971
XD7,25-35,480,3.02334264111899
XD7,30,0,3.32052364864865
XD7,32,0,3.63310947677332
XD7,32-42,120,2.57271883115354
XD7,32-42,480,2.94222846806595
XD7,35,0,3.52691591504219
XD7,37,0,3.0491212344206
XD7,42,0,0.769800287080545
XD8,25,0,3.14094219962427
XD8,25-35,120,3.745
XD8,25-35,480,3.69694444444445
XD8,30,0,3.83888888888889
XD8,32,0,4.2938658944492
XD8,32-42,120,3.41279770241575
XD8,32-42,480,3.62067496702759
XD8,35,0,4.28221552570237
XD8,37,0,3.78777777777778
XD8,42,0,1.30296818690472
XD9,25,0,3.12681086903782
XD9,25-35,120,3.60055555555556
XD9,25-35,480,3.5525
XD9,30,0,3.89333333333333
XD9,32,0,4.15278489131885
XD9,32-42,120,2.85852660097508
XD9,32-42,480,3.06514312701224
XD9,35,0,4.22805095489306
XD9,37,0,3.555
XD9,42,0,1.32191168866602
XG1,25,0,1.26471920289855
XG1,25-35,120,1.44168791399716
XG1,25-35,480,1.422395484416
XG1,30,0,1.51698369565217
XG1,32,0,1.70332388287851
XG1,32-42,120,1.14867637343115
XG1,32-42,480,1.24712379702963
XG1,35,0,1.54551630434783
XG1,37,0,1.44735067748345
XG1,42,0,0.0213631093600216
XG10,25,0,2.89273325203838
XG10,25-35,120,3.07245875043525
XG10,25-35,480,3.15055709574292
XG10,30,0,3.36541291291291
XG10,32,0,3.50742492492493
XG10,32-42,120,2.20344610079404
XG10,32-42,480,2.29902641673988
XG10,35,0,2.8373249608304
XG10,37,0,2.69850013987218
XG10,42,0,0.0833333333333333
XG11,25,0,3.41677458790621
XG11,25-35,120,2.86312835973133
XG11,25-35,480,2.97186857359849
XG11,30,0,3.51333333333333
XG11,32,0,2.70651770922898
XG11,32-42,120,1.06911129942657
XG11,32-42,480,1.29565224895595
XG11,35,0,2.03907179463352
XG11,37,0,1.20938147805441
XG11,42,0,0.0604619565217391
XG12,25,0,2.70907166899299
XG12,25-35,120,3.07090223127994
XG12,25-35,480,3.14966336209356
XG12,30,0,3.20542621425774
XG12,32,0,3.41225433470472
XG12,32-42,120,2.05149267257685
XG12,32-42,480,2.20229350024747
XG12,35,0,2.95610107746345
XG12,37,0,2.93466176038103
XG12,42,0,0.178442028985507
XG13,25,0,2.89154008185757
XG13,25-35,120,3.23407610388028
XG13,25-35,480,3.66793930311718
XG13,30,0,3.75277777777778
XG13,32,0,4.07916666666667
XG13,32-42,120,2.58745299390395
XG13,32-42,480,2.63360489216588
XG13,35,0,3.74228243978244
XG13,37,0,2.87696986651173
XG13,42,0,0.0735960144927536
XG14,25,0,2.97724736929276
XG14,25-35,120,3.69966849829274
XG14,25-35,480,3.89588366068819
XG14,30,0,3.96554824561404
XG14,32,0,4.34701023391813
XG14,32-42,120,2.48104506854672
XG14,32-42,480,2.82445551889303
XG14,35,0,4.06294455589075
XG14,37,0,3.43375563063063
XG14,42,0,0.0801630434782609
XG15,25,0,3.16435212505082
XG15,25-35,120,3.66169454543751
XG15,25-35,480,3.97888197850278
XG15,30,0,3.73222222222222
XG15,32,0,4.27583333333333
XG15,32-42,120,2.99634633023207
XG15,32-42,480,2.92477276715976
XG15,35,0,3.85088383838384
XG15,37,0,3.43898460960961
XG15,42,0,0.169347826086957
XG16,25,0,3.24684660096778
XG16,25-35,120,3.92131818661481
XG16,25-35,480,3.92320793944132
XG16,30,0,3.96603801169591
XG16,32,0,4.3916081871345
XG16,32-42,120,2.82711505893967
XG16,32-42,480,3.10181442059374
XG16,35,0,4.0753780211017
XG16,37,0,3.57861111111111
XG16,42,0,0.134510869565217
XG17,25,0,2.70059097275165
XG17,25-35,120,3.38236040041495
XG17,25-35,480,3.44069178149336
XG17,30,0,3.48526276276276
XG17,32,0,3.81833333333333
XG17,32-42,120,2.74468375107087
XG17,32-42,480,2.82590708257667
XG17,35,0,3.86510595480555
XG17,37,0,3.8
XG17,42,0,1.05412137681159
XG18,25,0,2.78807299193246
XG18,25-35,120,3.13802741783769
XG18,25-35,480,3.29695421122366
XG18,30,0,3.40490615615616
XG18,32,0,3.54910660660661
XG18,32-42,120,2.25107091098422
XG18,32-42,480,2.52631940338201
XG18,35,0,3.45395448510774
XG18,37,0,3.35126689189189
XG18,42,0,0.923913043478259
XG19,25,0,2.86423756506441
XG19,25-35,120,3.27221403050474
XG19,25-35,480,3.30553426365941
XG19,30,0,3.54446696696697
XG19,32,0,3.55168355855856
XG19,32-42,120,1.71168639651844
XG19,32-42,480,2.07317599837861
XG19,35,0,2.96303644041801
XG19,37,0,2.41358768550996
XG19,42,0,0.126109805457632
XG2,25,0,NA
XG2,30,0,NA
XG2,35,0,NA
XG2,32,0,NA
XG2,37,0,NA
XG2,42,0,NA
XG2,25-35,120,NA
XG2,25-35,480,NA
XG2,32-42,120,NA
XG2,32-42,480,NA
XG20,25,0,2.92173900795502
XG20,25-35,120,3.95421513315093
XG20,25-35,480,4.12695867983984
XG20,30,0,4.17013157894737
XG20,32,0,4.52924707602339
XG20,32-42,120,2.51787904034899
XG20,32-42,480,2.87020802322097
XG20,35,0,4.03911549707602
XG20,37,0,3.76111111111111
XG20,42,0,0.10356884057971
XG21,25,0,2.90217776522953
XG21,25-35,120,3.32727102102102
XG21,25-35,480,3.39249094202899
XG21,30,0,3.54864677177177
XG21,32,0,3.84063626126126
XG21,32-42,120,2.52810517113057
XG21,32-42,480,2.98138106584471
XG21,35,0,3.84030691530692
XG21,37,0,3.67444444444444
XG21,42,0,0.930753944956789
XG22,25,0,3.25655829136997
XG22,25-35,120,3.98478747012632
XG22,25-35,480,4.10415689844847
XG22,30,0,4.14472953216374
XG22,32,0,4.57645527148518
XG22,32-42,120,2.1286916802995
XG22,32-42,480,2.73593826530486
XG22,35,0,4.50835020242915
XG22,37,0,3.81055555555555
XG22,42,0,0.0310679268404021
XG23,25,0,3.23327610961267
XG23,25-35,120,3.86972222222222
XG23,25-35,480,3.96673976608187
XG23,30,0,3.9140716374269
XG23,32,0,4.26001461988304
XG23,32-42,120,2.93817934782609
XG23,32-42,480,3.01642267267267
XG23,35,0,3.88332367194209
XG23,37,0,3.66444444444445
XG23,42,0,0.122735507246377
XG24,25,0,2.92622829778706
XG24,25-35,120,3.84055555555556
XG24,25-35,480,4.11055555555556
XG24,30,0,4.46491228070175
XG24,32,0,4.68695175438597
XG24,32-42,120,2.56227355072464
XG24,32-42,480,2.77038043478261
XG24,35,0,4.12078109025477
XG24,37,0,3.71388888888889
XG24,42,0,0.041213768115942
XG25,25,0,3.09325161522081
XG25,25-35,120,3.22814123906515
XG25,25-35,480,3.55676051051051
XG25,30,0,3.82194444444445
XG25,32,0,3.82666666666667
XG25,32-42,120,3.03350225225225
XG25,32-42,480,3.24889223462593
XG25,35,0,4.0288985447325
XG25,37,0,3.8075
XG25,42,0,1.15602355072464
XG26,25,0,3.41584182435711
XG26,25-35,120,4.00444444444444
XG26,25-35,480,4.18037280701754
XG26,30,0,4.34173976608187
XG26,32,0,4.60179093567251
XG26,32-42,120,2.98325703420812
XG26,32-42,480,3.00701992753623
XG26,35,0,4.56123865169918
XG26,37,0,3.80472222222222
XG26,42,0,0.101998792270531
XG27,25,0,2.96911498968957
XG27,25-35,120,3.14812434717326
XG27,25-35,480,3.35745870870871
XG27,30,0,3.61972222222222
XG27,32,0,3.63638888888889
XG27,32-42,120,2.76449275362319
XG27,32-42,480,2.80638586956522
XG27,35,0,3.60557567969482
XG27,37,0,3.36040352852853
XG27,42,0,1.22916666666666
XG28,25,0,2.72576099836651
XG28,25-35,120,2.78283514492754
XG28,25-35,480,3.12243561496279
XG28,30,0,3.48481606606607
XG28,32,0,3.30885551312182
XG28,32-42,120,2.27083333333333
XG28,32-42,480,2.40330615942029
XG28,35,0,3.96927027769696
XG28,37,0,3.24661550137093
XG28,42,0,0.837717391304348
XG29,25,0,3.60111466718391
XG29,25-35,120,3.82083333333334
XG29,25-35,480,3.91055555555555
XG29,30,0,4.13479532163743
XG29,32,0,4.43965643274854
XG29,32-42,120,2.75090579710145
XG29,32-42,480,3.07624608303956
XG29,35,0,4.15258097165992
XG29,37,0,3.78083333333333
XG29,42,0,0.078125
XG3,25,0,2.67278079710145
XG3,25-35,120,3.46637689319755
XG3,25-35,480,3.48919294294294
XG3,30,0,3.72888888888889
XG3,32,0,4.29350877192983
XG3,32-42,120,3.2404246110526
XG3,32-42,480,3.33034124348509
XG3,35,0,4.38194444444444
XG3,37,0,3.96583333333333
XG3,42,0,0.417179527462901
XG30,25,0,3.19892650802977
XG30,25-35,120,3.99888888888889
XG30,25-35,480,4.07416666666667
XG30,30,0,4.11894736842105
XG30,32,0,4.51078216374269
XG30,32-42,120,2.75249094202899
XG30,32-42,480,3.21545730513122
XG30,35,0,4.85413011695906
XG30,37,0,4.29111111111111
XG30,42,0,0.0683876811594202
XG31,25,0,2.89288949275362
XG31,25-35,120,3.04382507507508
XG31,25-35,480,3.02220630957044
XG31,30,0,3.52078265765766
XG31,32,0,3.49805555555555
XG31,32-42,120,1.98460144927536
XG31,32-42,480,2.14832427536232
XG31,35,0,3.15472034534535
XG31,37,0,2.57699275362319
XG31,42,0,0.0740489130434783
XG32,25,0,3.27749624624625
XG32,25-35,120,3.69083333333333
XG32,25-35,480,3.915
XG32,30,0,4.09225877192983
XG32,32,0,4.1187134502924
XG32,32-42,120,2.64968297101449
XG32,32-42,480,2.69814311594203
XG32,35,0,3.86437865497076
XG32,37,0,3.17774024024024
XG32,42,0,0.0939764492753623
XG33,25,0,3.32710585585586
XG33,25-35,120,3.99611111111111
XG33,25-35,480,4.12972222222222
XG33,30,0,4.26900584795322
XG33,32,0,4.59247076023392
XG33,32-42,120,2.87115036231884
XG33,32-42,480,2.9669384057971
XG33,35,0,4.44883040935672
XG33,37,0,3.96055555555556
XG33,42,0,0.0602355072463768
XG34,25,0,2.97305253623188
XG34,25-35,120,3.73027777777778
XG34,25-35,480,3.79083333333333
XG34,30,0,3.93195175438597
XG34,32,0,4.05791666666666
XG34,32-42,120,3.05128770074422
XG34,32-42,480,3.48615803303303
XG34,35,0,4.34137426900585
XG34,37,0,4.36220760233918
XG34,42,0,1.16055253623188
XG35,25,0,3.53361111111111
XG35,25-35,120,3.82777777777778
XG35,25-35,480,3.93972222222222
XG35,30,0,4.37171052631579
XG35,32,0,4.26217105263158
XG35,32-42,120,2.75611413043478
XG35,32-42,480,3.06238371523698
XG35,35,0,4.17445906432749
XG35,37,0,3.64722222222222
XG35,42,0,0.088768115942029
XG36,25,0,2.74862702376289
XG36,25-35,120,2.32377595790723
XG36,25-35,480,2.3108074139805
XG36,30,0,3.37425804093567
XG36,32,0,2.58424385000755
XG36,32-42,120,1.59380409182486
XG36,32-42,480,1.85602384867027
XG36,35,0,3.70617213323163
XG36,37,0,4.03862573099416
XG36,42,0,0.777217325299214
XG37,25,0,3.32746809309309
XG37,25-35,120,3.92
XG37,25-35,480,4.12525584795322
XG37,30,0,4.29586988304094
XG37,32,0,4.50767543859649
XG37,32-42,120,2.56136775362319
XG37,32-42,480,2.98278985507247
XG37,35,0,4.71107456140351
XG37,37,0,3.88888888888889
XG37,42,0,0.0246829710144928
XG38,25,0,3.01427650476564
XG38,25-35,120,2.99269961544279
XG38,25-35,480,3.2946024716998
XG38,30,0,3.27474033816425
XG38,32,0,3.5558410433308
XG38,32-42,120,2.26749735410548
XG38,32-42,480,2.33903857506635
XG38,35,0,3.65649211711712
XG38,37,0,2.89221014492754
XG38,42,0,0.387138514242449
XG39,25,0,2.64175724637681
XG39,25-35,120,2.86618587219761
XG39,25-35,480,3.03630816916652
XG39,30,0,3.34379692192192
XG39,32,0,3.33361863271602
XG39,32-42,120,2.27102265525548
XG39,32-42,480,2.24147423393947
XG39,35,0,3.43046734234234
XG39,37,0,2.79685361992427
XG39,42,0,0.948875720217395
XG4,25,0,1.04529393523959
XG4,25-35,120,1.9741687439778
XG4,25-35,480,2.71881127142545
XG4,30,0,1.3607729468599
XG4,32,0,3.29483950985122
XG4,32-42,120,2.20953430293026
XG4,32-42,480,2.06549041360167
XG4,35,0,1.82133152173913
XG4,37,0,3.99673976608187
XG4,42,0,0.274769776248762
XG40,25,0,3.43206268768769
XG40,25-35,120,3.85717565722089
XG40,25-35,480,3.88113055271044
XG40,30,0,4.10729532163743
XG40,32,0,4.27191725507571
XG40,32-42,120,2.96232445658466
XG40,32-42,480,3.08144731593734
XG40,35,0,4.10599415204678
XG40,37,0,3.76055555555555
XG40,42,0,0.0959204190400024
XG41,25,0,3.06839380141011
XG41,25-35,120,3.23928367987912
XG41,25-35,480,3.69438118811881
XG41,30,0,3.88111111111111
XG41,32,0,3.84546052631579
XG41,32-42,120,2.84780607774772
XG41,32-42,480,2.93235979229356
XG41,35,0,3.91611111111111
XG41,37,0,3.41043168168168
XG41,42,0,0.0990050658675765
XG42,25,0,1.78048700874788
XG42,25-35,120,1.87395319017622
XG42,25-35,480,1.99254916919892
XG42,30,0,2.02717391304348
XG42,32,0,2.32022204173622
XG42,32-42,120,0.839125881507829
XG42,32-42,480,0.92663245888867
XG42,35,0,1.55751811594203
XG42,37,0,2.609375
XG42,42,0,0.0398953232586057
XG43,25,0,3.1546362939026
XG43,25-35,120,3.85752095899245
XG43,25-35,480,4.03506392018512
XG43,30,0,4.10665935672515
XG43,32,0,4.40296435608096
XG43,32-42,120,2.33596016965375
XG43,32-42,480,2.64179206100108
XG43,35,0,4.65321637426901
XG43,37,0,3.48901463963964
XG43,42,0,0.0492838224862119
XG44,25,0,3.35838025525526
XG44,25-35,120,3.98678606653769
XG44,25-35,480,4.0870151928986
XG44,30,0,4.36614766081871
XG44,32,0,4.56513203066326
XG44,32-42,120,2.9193558678285
XG44,32-42,480,3.00091431762411
XG44,35,0,4.83607456140351
XG44,37,0,4.08166666666667
XG44,42,0,0.0938513441699555
XG45,25,0,1.95380434782609
XG45,25-35,120,2.57419458802103
XG45,25-35,480,3.00122761839902
XG45,30,0,1.84986413043478
XG45,32,0,2.92569211780095
XG45,32-42,120,1.73856335737277
XG45,32-42,480,2.51031786690116
XG45,35,0,3.05194256756757
XG45,37,0,3.38416666666667
XG45,42,0,0.0774754161716282
XG46,25,0,3.05480072463768
XG46,25-35,120,3.41815471254513
XG46,25-35,480,3.62689778204288
XG46,30,0,3.835
XG46,32,0,3.93888082773795
XG46,32-42,120,2.44370631639748
XG46,32-42,480,2.58325337822988
XG46,35,0,3.82027777777778
XG46,37,0,3.33905780780781
XG46,42,0,0.0819166024165646
XG47,25,0,3.20410628019324
XG47,25-35,120,3.98935871173324
XG47,25-35,480,4.0676598004628
XG47,30,0,4.26609649122807
XG47,32,0,4.47769623323938
XG47,32-42,120,2.58192025428737
XG47,32-42,480,2.76534465167178
XG47,35,0,4.6608918128655
XG47,37,0,3.53591403903904
XG47,42,0,0.048386280134401
XG48,25,0,3.04891304347826
XG48,25-35,120,3.25026404661945
XG48,25-35,480,3.79974804802242
XG48,30,0,3.67638888888889
XG48,32,0,3.72018238962759
XG48,32-42,120,2.18039594153903
XG48,32-42,480,2.39853931253493
XG48,35,0,3.45227665165165
XG48,37,0,3.05202009074292
XG48,42,0,0.0849373510150832
XG49,25,0,2.9795869238804
XG49,25-35,120,3.08018602662458
XG49,25-35,480,3.23353056087409
XG49,30,0,3.64871285759444
XG49,32,0,3.60426184079265
XG49,32-42,120,2.18639804798376
XG49,32-42,480,2.27279764151933
XG49,35,0,3.26527185079817
XG49,37,0,2.72622282608696
XG49,42,0,0.076278488022828
XG5,25,0,3.01626288410209
XG5,25-35,120,3.70757969080946
XG5,25-35,480,3.66070517528688
XG5,30,0,3.89219298245614
XG5,32,0,4.31508771929824
XG5,32-42,120,3.18742492860375
XG5,32-42,480,3.20512785149904
XG5,35,0,4.25848817118554
XG5,37,0,4.10861111111111
XG5,42,0,1.06544384057971
XG50,25,0,2.89107789855072
XG50,25-35,120,2.9507927691026
XG50,25-35,480,2.99810232496321
XG50,30,0,3.34370307807808
XG50,32,0,3.22056950794143
XG50,32-42,120,2.12326752490956
XG50,32-42,480,2.2731414696691
XG50,35,0,3.33984984984985
XG50,37,0,3.01086956521739
XG50,42,0,0.91150692508826
XG52,25,0,3.07155797101449
XG52,25-35,120,3.33235386045997
XG52,25-35,480,3.4899324611169
XG52,30,0,3.66805555555556
XG52,32,0,3.61358664314707
XG52,32-42,120,2.02167100497507
XG52,32-42,480,2.36412237691276
XG52,35,0,3.34122935435435
XG52,37,0,2.9651268115942
XG52,42,0,0.0811359009104418
XG53,25,0,2.48528079710145
XG53,25-35,120,3.10195645907884
XG53,25-35,480,3.14401264768476
XG53,30,0,3.35651276276276
XG53,32,0,3.39283121005348
XG53,32-42,120,1.90313570074227
XG53,32-42,480,2.14908171512801
XG53,35,0,3.11085814074945
XG53,37,0,2.82336956521739
XG53,42,0,1.06443043692047
XG54,25,0,2.57789855072464
XG54,25-35,120,2.12902820239025
XG54,25-35,480,2.20990168781916
XG54,30,0,3.66416666666667
XG54,32,0,2.47192384432773
XG54,32-42,120,1.55543324814353
XG54,32-42,480,1.94451919500261
XG54,35,0,4.06611842105263
XG54,37,0,2.21973128019324
XG54,42,0,0.459729638803864
XG55,25,0,3.30213025525526
XG55,25-35,120,3.59610681717053
XG55,25-35,480,3.68895868897235
XG55,30,0,3.99777777777778
XG55,32,0,3.79587174234665
XG55,32-42,120,2.59136862836037
XG55,32-42,480,2.72979932511292
XG55,35,0,3.97152777777778
XG55,37,0,3.33689009661836
XG55,42,0,0.0734466024790467
XG56,25,0,3.28031156156156
XG56,25-35,120,3.99361579556322
XG56,25-35,480,4.11611371913053
XG56,30,0,4.31661549707602
XG56,32,0,4.50506926965004
XG56,32-42,120,2.47773226126579
XG56,32-42,480,2.81841924297318
XG56,35,0,4.79243421052632
XG56,37,0,3.80305555555556
XG56,42,0,0.0876850699652798
XG57,25,0,2.93523550724638
XG57,25-35,120,3.6871545085543
XG57,25-35,480,3.78526971662684
XG57,30,0,4.07565789473684
XG57,32,0,4.24693600644093
XG57,32-42,120,2.77379101583482
XG57,32-42,480,3.16692488753307
XG57,35,0,4.71827485380117
XG57,37,0,4.20416666666667
XG57,42,0,1.25899335477438
XG58,25,0,1.8455615942029
XG58,25-35,120,1.67652595342739
XG58,25-35,480,1.91049882805379
XG58,30,0,1.9861865942029
XG58,32,0,1.87089369134048
XG58,32-42,120,1.80599036434867
XG58,32-42,480,1.41270662646414
XG58,35,0,1.92866847826087
XG58,37,0,1.80434782608696
XG58,42,0,0.0508634040168145
XG59,25,0,2.93772644927536
XG59,25-35,120,3.67630031106559
XG59,25-35,480,3.66399709798566
XG59,30,0,4.09138888888889
XG59,32,0,4.35596849065616
XG59,32-42,120,3.03354756208706
XG59,32-42,480,3.24084286114006
XG59,35,0,4.82989766081871
XG59,37,0,1.75430253623188
