Genotype,Temp,Frequency,tindex,t1,t2,t3,t4,t5,t6,t7,t8,growthrate,R2,Genot
C26,37,0,55,0,26,87,112,159,179,219.5,240.5,2.99932065217391,0.992398671808208,XC26
C26,37,0,55,0,27.5,85,111,157,177,219.5,239.5,2.98301630434783,0.994062281838445,XC26
C26,37,0,55,0,26.5,84.5,108,152,172,216,234,2.91711956521739,0.994301580227282,XC26
C26,42,0,62,0,6.5,23,30.5,43.5,47.5,58,60.5,0.781078522089045,0.983266748301188,XC26
C26,42,0,55,0,6,23.5,32,46,52,60.5,63.5,0.824048913043478,0.977133237094777,XC26
C26,42,0,55,0,5,21,31,42.5,47.5,57,62,0.791440217391304,0.984429279976117,XC26
C27,25,0,55,0,26.5,86,113,167.5,194.5,NA,NA,3.48916666666667,0.999596843748441,XC27
C27,25,0,55,0,25.5,81,105,157,180,227.5,NA,3.17736486486486,0.999011205295109,XC27
C27,25,0,55,0,24,77.5,102.5,154.5,175,223.5,247,3.09782608695652,0.999202479477592,XC27
C27,25-35,120,64,0,25.5,96.5,128,190.5,221.5,NA,NA,3.97931034482759,0.999742773041158,XC27
C27,25-35,120,55,0,30.5,93.5,120,170.5,196.5,NA,NA,3.50333333333334,0.996664672787499,XC27
C27,25-35,120,55,0,27,76,105,158.5,186,241.5,NA,3.34755067567568,0.999528790147988,XC27
C27,25-35,480,64,0,27,95.5,129,196.5,230,NA,NA,4.11744622738136,0.999753391195098,XC27
C27,25-35,480,55,0,29.5,89.5,116.5,173.5,201,NA,NA,3.59,0.999681096339072,XC27
C27,25-35,480,55,0,33,89,116,175.5,201,NA,NA,3.5775,0.999357622906478,XC27
C27,30,0,55,0,34,100,130.5,197.5,224.5,NA,NA,4.0325,0.99938618947665,XC27
C27,30,0,55,0,35,101.5,130,189.5,214,NA,NA,3.83166666666667,0.997139230112175,XC27
C27,30,0,55,0,30.5,103,132,196,222,NA,NA,4.0175,0.997922959873457,XC27
C27,32,0,63,0,32,108,138,202.5,NA,NA,NA,4.22145351961311,0.998454607194507,XC27
C27,32,0,55,0,33.5,97,130,196,226,NA,NA,4.04583333333333,0.999878040115257,XC27
C27,32,0,55,0,30,90,119.5,185.5,213,NA,NA,3.83,0.999521799416032,XC27
C27,32-42,120,64,0,15.5,63,86,132,157,198,216.5,2.78488124627565,0.999380593863486,XC27
C27,32-42,120,55,0,27.5,79,107,152,162,207.5,229,2.82065217391304,0.992967034555267,XC27
C27,32-42,120,55,0,24,66,87.5,130,151,190.5,208,2.60665760869565,0.999114335242283,XC27
C27,32-42,480,63,0,20.5,90.5,119,175,204,NA,NA,3.68603618982588,0.998654613085614,XC27
C27,32-42,480,55,0,28,88.5,118,169,194,NA,NA,3.4875,0.998040386564035,XC27
C27,32-42,480,55,0,24.5,81.5,108,166,189,238.5,NA,3.36162725225225,0.998925022628757,XC27
C27,35,0,55,0,36.5,100.5,130.5,187.5,216,NA,NA,3.82833333333333,0.997867640450501,XC27
C27,35,0,55,0,38.5,112.5,141.5,200,NA,NA,NA,4.18311403508772,0.993981848648145,XC27
C27,35,0,55,0,39,113.5,144.5,209.5,236,NA,NA,4.22583333333333,0.996307658903367,XC27
C27,37,0,55,0,35,101.5,130.5,186,211,NA,NA,3.76833333333333,0.995941038552091,XC27
C27,37,0,55,0,35,106.5,136,191.5,215.5,NA,NA,3.8675,0.993502506186082,XC27
C27,37,0,55,0,33,101.5,129.5,185,206.5,NA,NA,3.7225,0.994068598661544,XC27
C27,42,0,64,0,2,10,13.5,18.5,21,25.5,28.5,0.358772452541074,0.991039158724693,XC27
C27,42,0,55,0,8,24.5,33,45,47.5,47.5,50.5,0.636548913043478,0.884075580886416,XC27
C27,42,0,55,0,7,37,47,63,72,95,106,1.31521739130435,0.992620712412364,XC27
C28,25,0,55,0,24.5,82.5,110.5,162.5,185.5,238.5,NA,3.32713963963964,0.999117857344467,XC28
C28,25,0,55,0,23,78,104.5,155,178.5,225,NA,3.16342905405405,0.99892263412918,XC28
C28,25,0,55,0,24.5,75.5,99.5,143,167.5,217.5,238,2.97486413043478,0.999446152934105,XC28
C28,25-35,120,64,0,27.5,104.5,139,191,218.5,NA,NA,3.93796517582793,0.993779189605874,XC28
C28,25-35,120,55,0,29,98.5,125,176,201,NA,NA,3.61416666666667,0.994010886171388,XC28
C28,25-35,120,55,0,28.5,94.5,122,179,205,NA,NA,3.69166666666667,0.998314369459682,XC28
C28,25-35,480,64,0,27,106,142.5,202.5,NA,NA,NA,4.29970445996776,0.997265147006789,XC28
C28,25-35,480,55,0,26,110.5,142.5,202.5,NA,NA,NA,4.3547149122807,0.992396797188508,XC28
C28,25-35,480,55,0,30,96.5,124.5,188.5,213,NA,NA,3.8525,0.998802391010921,XC28
C28,30,0,55,0,34.5,111.5,138.5,196,222.5,NA,NA,3.98666666666667,0.993013126050931,XC28
C28,30,0,55,0,32.5,112.5,146.5,205,230,NA,NA,4.1775,0.992609858730104,XC28
C28,30,0,55,0,33,108,141.5,201,227,NA,NA,4.10416666666667,0.995558111709639,XC28
C28,32,0,63,0,31,114.5,147.5,203.5,NA,NA,NA,4.31938473938743,0.992333663528865,XC28
C28,32,0,55,0,31.5,119.5,152.5,217,NA,NA,NA,4.63048245614035,0.993787722927903,XC28
C28,32,0,55,0,35,107,137,206,NA,NA,NA,4.28728070175439,0.99936538571342,XC28
C28,32-42,120,64,0,19.5,76,102,151,177,219,236,3.03424278539201,0.997855482826061,XC28
C28,32-42,120,55,0,26,79,109,162.5,181.5,227.5,NA,3.2035472972973,0.997193316254652,XC28
C28,32-42,120,55,0,23,76.5,102.5,147.5,169,211.5,222,2.84510869565217,0.993385997423336,XC28
C28,32-42,480,63,0,20.5,87.5,115.5,170.5,199,NA,NA,3.58989416182998,0.999047642035703,XC28
C28,32-42,480,55,0,27.5,87,119,172.5,193,235,NA,3.33291103603604,0.993172691575086,XC28
C28,32-42,480,55,0,23,78,104,157,177.5,226,NA,3.17440878378378,0.998797912716917,XC28
C28,35,0,55,0,39.5,125,162,NA,NA,NA,NA,5.11875,0.999136180943831,XC28
C28,35,0,55,0,42.5,127,162.5,NA,NA,NA,NA,5.11875,0.99852774716273,XC28
C28,35,0,55,0,42.5,123.5,156.5,230,NA,NA,NA,4.78070175438597,0.998030926155441,XC28
C28,37,0,55,0,30,100.5,135,206.5,234,NA,NA,4.25833333333333,0.999119802529611,XC28
C28,37,0,55,0,34,110,142.5,212.5,NA,NA,NA,4.45065789473684,0.999356929998372,XC28
C28,37,0,55,0,31.5,101,133,196,223,NA,NA,4.02583333333333,0.998728508399742,XC28
C28,42,0,64,0,8,24,32,40.5,43.5,46.5,46.5,0.592108623478335,0.895933754048945,XC28
C28,42,0,55,0,9,23,32.5,45,48.5,53.5,56.5,0.71195652173913,0.949340393905611,XC28
C28,42,0,55,0,9.5,28,35.5,51,60.5,77,84,1.046875,0.99882036867712,XC28
C29,25,0,55,0,26,80.5,103.5,146.5,169.5,215.5,238,2.94701086956522,0.998150695361553,XC29
C29,25,0,55,0,28,76,101.5,148.5,170.5,216,NA,2.98944256756757,0.999065890242482,XC29
C29,25,0,55,0,20.5,76,103,147.5,171,216,237,2.99116847826087,0.997967969901907,XC29
C29,25-35,120,64,0,24.5,84.5,110,161,181.5,233,NA,3.22427926363321,0.998323114138028,XC29
C29,25-35,120,55,0,25,80.5,106,154.5,178,219.5,239,3.01154891304348,0.996293751400593,XC29
C29,25-35,120,55,0,31,78.5,103,151.5,173,NA,NA,3.06333333333333,0.998316483386544,XC29
C29,25-35,480,64,0,25,98,130,190,220.5,NA,NA,3.96896551724138,0.999105829817077,XC29
C29,25-35,480,55,0,26,89.5,120.5,172.5,198.5,NA,NA,3.58833333333334,0.997815237346628,XC29
C29,25-35,480,55,0,27,78,104,154,175,223.5,NA,3.10177364864865,0.999196542319597,XC29
C29,30,0,55,0,32.5,98,130.5,188.5,215.5,NA,NA,3.86833333333333,0.998427831826209,XC29
C29,30,0,55,0,34.5,105.5,136,197,222,NA,NA,3.995,0.99670379981947,XC29
C29,30,0,55,0,31.5,98,129.5,190,217,NA,NA,3.905,0.998913444081956,XC29
C29,32,0,63,0,30.5,106,139,202.5,NA,NA,NA,4.24093229446534,0.999010943587567,XC29
C29,32,0,55,0,32.5,111.5,146,214,NA,NA,NA,4.51644736842105,0.99856339273881,XC29
C29,32,0,55,0,34.5,94.5,121,183.5,205,NA,NA,3.6775,0.997920236427646,XC29
C29,32-42,120,64,0,20,71.5,95,145.5,170,211,226.5,2.91825572486592,0.998178415078185,XC29
C29,32-42,120,55,0,19,55,80.5,133,156.5,205.5,225.5,2.89266304347826,0.996293140837996,XC29
C29,32-42,120,55,0,23,73,93,135,152,190,206.5,2.58220108695652,0.99522239543735,XC29
C29,32-42,480,63,0,21.5,78,105.5,155.5,182.5,229,NA,3.2124175060785,0.999426892082288,XC29
C29,32-42,480,55,0,23,77,101.5,152.5,173.5,214.5,234,2.96195652173913,0.996476599096472,XC29
C29,32-42,480,55,0,25.5,73,96,143.5,163,199.5,217,2.7289402173913,0.995458495342164,XC29
C29,35,0,55,0,37.5,108,138.5,194.5,218.5,NA,NA,3.90833333333333,0.993330047345359,XC29
C29,35,0,55,0,38,110.5,140.5,199,NA,NA,NA,4.16173245614035,0.995094296046871,XC29
C29,35,0,55,0,36,104.5,136.5,192.5,220,NA,NA,3.92416666666667,0.996226478717461,XC29
C29,37,0,55,0,31,94,119.5,170.5,192.5,235.5,NA,3.28744369369369,0.992624597840472,XC29
C29,37,0,55,0,35,96,121.5,172.5,191,NA,NA,3.41666666666667,0.991968945604568,XC29
C29,37,0,55,0,33,88.5,113.5,162.5,182,220,NA,3.06461148648649,0.990819942391599,XC29
C29,42,0,64,0,6,23,27,33.5,36.5,40,42,0.517578956329276,0.910294337605063,XC29
C29,42,0,55,0,3,12,19,31,33.5,35.5,35.5,0.492527173913043,0.924992500985775,XC29
C29,42,0,55,0,5.5,28,38.5,53.5,59.5,71,78,0.991847826086957,0.982715058832519,XC29
C3,25,0,55,0,22.5,76,98,145,166.5,210.5,231,2.9008152173913,0.998470385783064,XC3
C3,25,0,55,0,28,77,101.5,148,169,213.5,234,2.91100543478261,0.998394847776721,XC3
C3,25,0,56,0,18,78,103.5,152,175.5,217.5,238.5,3.07532932042223,0.995276656488319,XC3
C3,25-35,120,55,0,28,88,115.5,172,197,NA,NA,3.54416666666667,0.999397957365214,XC3
C3,25-35,120,55,0,29,88.5,116,172,195,NA,NA,3.5125,0.998826121124618,XC3
C3,25-35,120,55,0,28.5,89.5,118.5,163,183.5,226,NA,3.15385698198198,0.990964648956506,XC3
C3,25-35,480,55,0,28.5,87.5,113,167,190,NA,NA,3.41333333333333,0.998579746729934,XC3
C3,25-35,480,55,0,31.5,98.5,128.5,185,212,NA,NA,3.8025,0.997815166541411,XC3
C3,25-35,480,55,0,24.5,87,114.5,171.5,195.5,NA,NA,3.55166666666667,0.998786182166173,XC3
C3,30,0,55,0,29,92.5,119.5,177.5,204,NA,NA,3.6625,0.999146370327833,XC3
C3,30,0,55,0,35,92.5,123.5,182,205,NA,NA,3.66833333333333,0.998228816135964,XC3
C3,30,0,55,0,18.5,93.5,124.5,180,NA,NA,NA,3.8969298245614,0.992176073860885,XC3
C3,32,0,61,0,27,97,126,185,210,NA,NA,3.85890965953515,0.99699455931545,XC3
C3,32,0,55,0,38,113.5,143,213.5,NA,NA,NA,4.4358552631579,0.998501935887006,XC3
C3,32,0,55,0,33,102.5,134,192.5,219.5,NA,NA,3.9425,0.997432722092612,XC3
C3,32-42,120,61,0,22.5,77.5,106,165,190,242.5,NA,3.45431608331544,0.999519042721476,XC3
C3,32-42,120,55,0,21.5,72.5,98,156,180,232,NA,3.26717342342342,0.998999454033177,XC3
C3,32-42,120,55,0,20.5,72.5,99,156,182.5,238,NA,3.34220157657658,0.99872190989494,XC3
C3,32-42,480,61,0,24,82.5,111.5,172,198.5,NA,NA,3.64030847963608,0.999785282654669,XC3
C3,32-42,480,55,0,24,84,110.5,170,194.5,NA,NA,3.53,0.999240863065733,XC3
C3,32-42,480,55,0,20,77,105.5,157.5,181,232.5,NA,3.2763231981982,0.999012135544776,XC3
C3,35,0,55,0,36,99,128,187,211,NA,NA,3.76833333333333,0.997436860984359,XC3
C3,35,0,55,0,38.5,105.5,138,200,NA,NA,NA,4.15241228070175,0.998337891248735,XC3
C3,35,0,56,0,26.5,101.5,134,197.5,221,NA,NA,4.15093104451557,0.995346963232638,XC3
C3,37,0,55,0,32,101.5,131.5,192,220,NA,NA,3.95,0.998388645395304,XC3
C3,37,0,55,0,30.5,96.5,125.5,191.5,220.5,NA,NA,3.9625,0.999718109008904,XC3
C3,37,0,55,0,31.5,95,123,182.5,209.5,NA,NA,3.74916666666667,0.999233216110362,XC3
C3,42,0,60,0,4.5,19,24,37,40.5,50,53,0.683929026233127,0.990492818702025,XC3
C3,42,0,55,0,6,20.5,27,39.5,44.5,58,61.5,0.782608695652174,0.996897988589969,XC3
C3,42,0,55,0,6.5,21,27.5,38.5,46,65,72,0.889945652173913,0.993307891085006,XC3
C30,25,0,55,0,23.5,85,113.5,169.5,198,NA,NA,3.57416666666667,0.999340948018837,XC30
C30,25,0,55,0,27,86,116,182.5,210.5,NA,NA,3.80166666666667,0.99890446997374,XC30
C30,25,0,55,0,23.5,80.5,110.5,170.5,195,244,NA,3.46762387387387,0.998399913612603,XC30
C30,25-35,120,64,0,27.5,103.5,138.5,204.5,230.5,NA,NA,4.18869921474906,0.9983589367524,XC30
C30,25-35,120,55,0,30,90,120.5,182,207,NA,NA,3.7325,0.999533856447219,XC30
C30,25-35,120,55,0,27,94.5,128.5,192,216.5,NA,NA,3.9575,0.998371299805048,XC30
C30,25-35,480,64,0,24,101.5,138,204.5,NA,NA,NA,4.32993014508329,0.998795495561668,XC30
C30,25-35,480,55,0,33,110.5,148,218,NA,NA,NA,4.59375,0.999291337219618,XC30
C30,25-35,480,55,0,33,106.5,141.5,214,NA,NA,NA,4.47642543859649,0.999795333135565,XC30
C30,30,0,55,0,33.5,117.5,156.5,228.5,NA,NA,NA,4.83662280701754,0.998484184679765,XC30
C30,30,0,55,0,38,118.5,158,NA,NA,NA,NA,4.95625,0.999860472327012,XC30
C30,30,0,55,0,31.5,113.5,152.5,222,NA,NA,NA,4.71162280701754,0.99813593527924,XC30
C30,32,0,63,0,32.5,125,165.5,NA,NA,NA,NA,5.23220403502094,0.999158757202832,XC30
C30,32,0,55,0,35,123,160.5,237,NA,NA,NA,5.00328947368421,0.998571243791292,XC30
C30,32,0,55,0,35,116.5,151.5,222,NA,NA,NA,4.67379385964912,0.998611618547076,XC30
C30,32-42,120,64,0,19.5,73,98,155,181,229,NA,3.23219868009726,0.999086043796261,XC30
C30,32-42,120,55,0,25.5,76,108,167.5,192,NA,NA,3.47666666666667,0.998234673153492,XC30
C30,32-42,120,55,0,26,79.5,104,150.5,168,210,225.5,2.83559782608696,0.993821010576596,XC30
C30,32-42,480,63,0,22.5,91.5,121.5,181.5,210.5,NA,NA,3.80037555479686,0.999482238963434,XC30
C30,32-42,480,55,0,26.5,87.5,120,183,207.5,NA,NA,3.77916666666667,0.999028287758005,XC30
C30,32-42,480,55,0,25.5,85,113.5,174.5,199,NA,NA,3.61083333333333,0.999352129733758,XC30
C30,35,0,55,0,39.5,126,167,NA,NA,NA,NA,5.25625,0.999646970269879,XC30
C30,35,0,55,0,41.5,130,169.5,NA,NA,NA,NA,5.34375,0.999456439989608,XC30
C30,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XC30
C30,37,0,55,0,35,116,153,228,NA,NA,NA,4.78837719298246,0.999527889235756,XC30
C30,37,0,55,0,36,115,153,229,NA,NA,NA,4.79495614035088,0.999846974269996,XC30
C30,37,0,55,0,35,113.5,150.5,222,NA,NA,NA,4.66392543859649,0.999475580592139,XC30
C30,42,0,64,0,8,25,32.5,41,44.5,44.5,44.5,0.567889673959309,0.853128138166353,XC30
C30,42,0,55,0,5,19.5,27,38,40.5,40.5,40.5,0.54008152173913,0.869440861302915,XC30
C30,42,0,55,0,7.5,30.5,42,59.5,69,88,97.5,1.22826086956522,0.998070211873552,XC30
C31,25,0,55,0,21.5,77.5,101,146.5,169,212.5,233.5,2.93478260869565,0.997751545519149,XC31
C31,25,0,55,0,20.5,75,99,148,171,219.5,241,3.04619565217391,0.999329152099154,XC31
C31,25,0,55,0,24,78.5,105,155.5,178.5,226.5,247,3.11888586956522,0.998704822167246,XC31
C31,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XC31
C31,25-35,120,64,0,24.5,80,102.5,155,178.5,225,NA,3.12948940604377,0.999233304648659,XC31
C31,25-35,120,55,0,26,87.5,117.5,165.5,186.5,229,247,3.11548913043478,0.991381237543414,XC31
C31,25-35,120,55,0,28.5,82.5,108,155.5,179,223,NA,3.10022522522523,0.997546486294901,XC31
C31,25-35,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XC31
C31,25-35,480,64,0,22,80.5,109,157,180.5,226,NA,3.16794025703369,0.997941423775853,XC31
C31,25-35,480,55,0,29,93,120.5,179.5,203,NA,NA,3.66833333333333,0.998479733212379,XC31
C31,25-35,480,55,0,24.5,75.5,98.5,151,173,222.5,NA,3.09726914414414,0.999774882989412,XC31
C31,25-35,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XC31
C31,30,0,55,0,32.5,100.5,128.5,186.5,213,NA,NA,3.815,0.997510940528288,XC31
C31,30,0,55,0,31.5,104,136,197.5,222.5,NA,NA,4.0325,0.99696968728732,XC31
C31,30,0,55,0,35,103.5,127.5,185,212,NA,NA,3.76333333333333,0.995946844178568,XC31
C31,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XC31
C31,32,0,63,0,28,97.5,128,184,209,NA,NA,3.75844998292933,0.997402581370874,XC31
C31,32,0,55,0,30.5,105.5,135,192.5,220,NA,NA,3.96583333333333,0.995614186575266,XC31
C31,32,0,55,0,28.5,83.5,111,169.5,198.5,NA,NA,3.53666666666667,0.99978045707117,XC31
C31,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XC31
C31,32-42,120,64,0,19,71.5,96,144.5,171,216.5,235,3.01087511705116,0.999627102297718,XC31
C31,32-42,120,55,0,22,66,91,143.5,167.5,219,240,3.04823369565217,0.999026773130968,XC31
C31,32-42,120,55,0,22,70.5,95.5,147,168,215.5,233.5,2.97282608695652,0.998977365124895,XC31
C31,32-42,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XC31
C31,32-42,480,63,0,20.5,79,107.5,159,182.5,228,NA,3.21809656130601,0.998329746122767,XC31
C31,32-42,480,55,0,23,81,111,170,196,246,NA,3.49155405405405,0.998775081126597,XC31
C31,32-42,480,55,0,21.5,73,101.5,159.5,180.5,235,NA,3.30630630630631,0.998850256995446,XC31
C31,32-42,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XC31
C31,35,0,55,0,34,109.5,142,201.5,228,NA,NA,4.11,0.995352523407358,XC31
C31,35,0,55,0,44,134,175,NA,NA,NA,NA,5.5,0.999632063414193,XC31
C31,35,0,55,0,38.5,115,147,209,236,NA,NA,4.2275,0.994988375096874,XC31
C31,35,0,55,0,44,113.5,147,215,NA,NA,NA,4.42927631578948,0.997726276341148,XC31
C31,37,0,55,0,29,100,130.5,185.5,207,NA,NA,3.77,0.993842103471915,XC31
C31,37,0,55,0,32,98.5,130,189,213.5,NA,NA,3.85166666666667,0.997785363163994,XC31
C31,37,0,55,0,31,97.5,124,181,204.5,NA,NA,3.68,0.996851454964885,XC31
C31,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XC31
C31,42,0,64,0,7,23,28,41.5,47.5,60,65.5,0.819209159785477,0.997934336893858,XC31
C31,42,0,55,0,3.5,16,22,32.5,37.5,49,53.5,0.683423913043478,0.998558488142891,XC31
C31,42,0,55,0,7.5,29,43,60.5,69,91,102,1.27921195652174,0.997948114305363,XC31
C31,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,XC31
C32,25,0,55,0,24.5,84,110,162.5,185.5,231.5,NA,3.25858671171171,0.997543630380548,XC32
C32,25,0,55,0,22,84,116,175.5,201.5,NA,NA,3.68333333333333,0.998555652129454,XC32
C32,25,0,55,0,22,77.5,107.5,165.5,188,240.5,NA,3.39977477477477,0.998902890771993,XC32
C32,25-35,120,64,0,25.5,102,135.5,201,231,NA,NA,4.17985660635029,0.999178538305101,XC32
C32,25-35,120,55,0,28.5,99,132,191,218,NA,NA,3.9525,0.997777124505655,XC32
C32,25-35,120,55,0,29,98,127.5,183,205.5,NA,NA,3.73,0.995472811004903,XC32
C32,25-35,480,64,0,27,107.5,140,200.5,NA,NA,NA,4.25040300913487,0.99683736042509,XC32
C32,25-35,480,55,0,29.5,101.5,129.5,190,218,NA,NA,3.9275,0.99783963066538,XC32
C32,25-35,480,55,0,21,88,120,183.5,NA,NA,NA,3.89802631578947,0.996758972027387,XC32
C32,30,0,55,0,35.5,110,148,218,NA,NA,NA,4.56853070175439,0.999730944775662,XC32
C32,30,0,55,0,32,114,152.5,226,NA,NA,NA,4.77741228070175,0.998883821699061,XC32
C32,30,0,55,0,31,110.5,146.5,221,NA,NA,NA,4.65625,0.999078703952307,XC32
C32,32,0,63,0,32.5,123.5,159,NA,NA,NA,NA,5.05253140464408,0.998419167931737,XC32
C32,32,0,55,0,35,114,151,221,NA,NA,NA,4.65021929824561,0.999143961647704,XC32
C32,32,0,55,0,31.5,108.5,145.5,216,NA,NA,NA,4.55482456140351,0.999246665980519,XC32
C32,32-42,120,64,0,22,78.5,105.5,159,184,220.5,237,3.05450327743254,0.994221564599271,XC32
C32,32-42,120,55,0,26,77,101,153.5,172,218,236,2.97622282608696,0.997591583406621,XC32
C32,32-42,120,55,0,21.5,74,97.5,146,161,197,212.5,2.69972826086957,0.991014536736589,XC32
C32,32-42,480,63,0,22,83,108,157,181.5,223,NA,3.13999652657173,0.996655924371876,XC32
C32,32-42,480,55,0,28,87,116,171.5,194,238.5,NA,3.36585022522523,0.996179781576273,XC32
C32,32-42,480,55,0,23.5,80.5,106,152,171,211.5,226.5,2.86888586956522,0.992069934257374,XC32
C32,35,0,55,0,38,110.5,146.5,205.5,NA,NA,NA,4.31524122807018,0.996354835137823,XC32
C32,35,0,55,0,37.5,121.5,159,222.5,NA,NA,NA,4.71271929824561,0.995110959589332,XC32
C32,35,0,55,0,40.5,122,156.5,221.5,NA,NA,NA,4.64967105263158,0.995635195341429,XC32
C32,37,0,55,0,52,106,138,193,214.5,NA,NA,3.73083333333333,0.986966251084624,XC32
C32,37,0,55,0,32.5,108,140,202,225.5,NA,NA,4.09666666666667,0.995298310269062,XC32
C32,37,0,55,0,30,103,135,191,211,NA,NA,3.85666666666667,0.992273427494943,XC32
C32,42,0,64,0,7,21.5,28,37,38.5,40.5,40.5,0.517876904741636,0.879987615385027,XC32
C32,42,0,55,0,5,14,17.5,26,29,29,29,0.379755434782609,0.895733916948493,XC32
C32,42,0,55,0,8,30,41.5,57,64,84,94,1.16508152173913,0.996650922087641,XC32
C33,25,0,55,0,23.5,83.5,112.5,163.5,188,238.5,NA,3.34670608108108,0.998445791913234,XC33
C33,25,0,55,0,23,82.5,114,174,198,248,NA,3.52885698198198,0.998013227018098,XC33
C33,25,0,55,0,21.5,77,104.5,160.5,183.5,234.5,NA,3.30926238738739,0.999199599972487,XC33
C33,25-35,120,64,0,27,97.5,132.5,195.5,222.5,NA,NA,4.02546944349607,0.999107831415428,XC33
C33,25-35,120,55,0,28.5,90.5,118.5,169,191,238.5,NA,3.32784346846847,0.99546872046872,XC33
C33,25-35,120,55,0,29,91,121,178,202,NA,NA,3.64833333333333,0.998722018085633,XC33
C33,25-35,480,64,0,26,101,135.5,197.5,229,NA,NA,4.12516217138955,0.999134986828436,XC33
C33,25-35,480,55,0,30,107.5,140.5,206.5,235,NA,NA,4.2675,0.997831004492729,XC33
C33,25-35,480,55,0,30,92.5,124,183,207.5,NA,NA,3.74833333333333,0.998913805704804,XC33
C33,30,0,55,0,35,112.5,146,212.5,NA,NA,NA,4.46655701754386,0.998395772021096,XC33
C33,30,0,55,0,33.5,113.5,145.5,210,238,NA,NA,4.30083333333333,0.996196086981339,XC33
C33,30,0,55,0,33.5,111.5,143.5,209,NA,NA,NA,4.40241228070176,0.997862848862517,XC33
C33,32,0,63,0,32.5,121,156.5,NA,NA,NA,NA,4.95926912828321,0.998871559666407,XC33
C33,32,0,55,0,35.5,102,132,189.5,218.5,NA,NA,3.8825,0.997841686087889,XC33
C33,32,0,55,0,33,106,139.5,210,NA,NA,NA,4.39254385964912,0.99979398377805,XC33
C33,32-42,120,64,0,18.5,77,102.5,151.5,177,220.5,234,3.03205073635822,0.996921892467847,XC33
C33,32-42,120,55,0,22.5,73.5,101.5,155.5,180,224,NA,3.18018018018018,0.998609158303305,XC33
C33,32-42,120,55,0,25.5,76,99,147,168,205,222,2.79891304347826,0.994840842626284,XC33
C33,32-42,480,63,0,22,84.5,111.5,165.5,192.5,NA,NA,3.45865483100034,0.999613281204201,XC33
C33,32-42,480,55,0,29,89,118.5,168,192,233.5,NA,3.28392454954955,0.99392679554781,XC33
C33,32-42,480,55,0,22.5,78,96.5,141,160,200,214.5,2.70516304347826,0.993969405203421,XC33
C33,35,0,55,0,36,119.5,153,216.5,NA,NA,NA,4.58059210526316,0.994975032146379,XC33
C33,35,0,55,0,41,120,153.5,213,NA,NA,NA,4.47368421052632,0.992879921270429,XC33
C33,35,0,55,0,37.5,117.5,151.5,219,NA,NA,NA,4.59758771929825,0.997781632664225,XC33
C33,37,0,55,0,31.5,98.5,124,185.5,208,NA,NA,3.7525,0.997280183650346,XC33
C33,37,0,55,0,29.5,97,126,182.5,208.5,NA,NA,3.75583333333333,0.99766743935502,XC33
C33,37,0,55,0,33.5,100.5,131.5,186,208,NA,NA,3.74916666666667,0.994477351509346,XC33
C33,42,0,64,0,9.5,20.5,28.5,37,46,60.5,67,0.813611986038989,0.992893985108877,XC33
C33,42,0,55,0,10.5,25.5,32.5,43,50,60.5,71,0.83491847826087,0.991138097497025,XC33
C33,42,0,55,0,9.5,26.5,33.5,44.5,50.5,65,74,0.884510869565217,0.993530710341546,XC33
C34,25,0,55,0,21.5,78,102.5,156.5,181.5,232.5,NA,3.26506193693694,0.999548372315175,XC34
C34,25,0,55,0,22.5,77.5,105,154.5,178.5,225.5,248,3.12975543478261,0.998836306362867,XC34
C34,25,0,55,0,17,68.5,97,154.5,177.5,226.5,248.5,3.20108695652174,0.998100710405646,XC34
C34,25-35,120,64,0,25,89,118,174,205,NA,NA,3.65155343120519,0.999802378590921,XC34
C34,25-35,120,55,0,29,90.5,119.5,173.5,199,NA,NA,3.57416666666667,0.998635397929747,XC34
C34,25-35,120,55,0,28,86.5,110.5,165.5,192.5,NA,NA,3.43166666666667,0.999485997559667,XC34
C34,25-35,480,64,0,23.5,95.5,127.5,188,219.5,NA,NA,3.95336292249915,0.999376932974019,XC34
C34,25-35,480,55,0,29.5,98,131,192,222.5,NA,NA,4.005,0.99930961818056,XC34
C34,25-35,480,55,0,27.5,87,116.5,173.5,201,NA,NA,3.61083333333333,0.999831180260339,XC34
C34,30,0,55,0,32,94.5,125.5,189.5,220,NA,NA,3.93083333333333,0.999969888486279,XC34
C34,30,0,55,0,34,101.5,132.5,197.5,226,NA,NA,4.05083333333333,0.999391730195541,XC34
C34,30,0,55,0,27.5,101,133,201.5,229,NA,NA,4.175,0.998646890035937,XC34
C34,32,0,63,0,31,112,144,209,NA,NA,NA,4.38863514239656,0.99794161749519,XC34
